game_id,rating,user,description
246192,6.0,Keithchan,"Japanese ver, is much more better than other version, because the base is used with plastic."
246192,8.0,kekiiwi,"Buena mecánica de juego, engine builder. Mientras más cartas compres, más posibilidades tienes de ganar, eso sí, debes comprar con cuidado y tener cuidado de quienes están comprando más cartas, aun cuando sean de menor valor.  Los componentes son de buena calidad también."
246192,9.0,kekunz,Fantastic game. Not too hard to pick up. Engaging. Well put together. Great value for the MSRP
246192,7.0,Kellogs510,Sold jan2021
246192,8.0,kennethtwk,"A competitve, engine-building game where players work to build weird and wacky machines to get your combos chained and moving.  I have the 2nd Edition, which is arguably the better option with the energy balls klik-klaking down the pipe, a satisfying sound to hear, though admittedly it does get stuck often and we end up shaking it to get the next ball to drop every turn or so.  I think the end game objectives are arbitrary, and decisions and simple to pin down once you understand what’s on the board and strategize early.  My wife likes it because she can always see what she needs to do. The decisions are simple and she doesn’t need to think so many steps ahead. She likes this game better than Wingspan (blasphemous, I know) because there are more options available at one time, referring to the field of Gizmos and research options.  End game is around 35 points for 2, 3, and 4 players for multiple games I’ve played, so if you’re in the ballpark, you’re doing well."
246192,7.5,kenshinku,Play with 3 players. One of the best engine games I ever played.  Little boring in 6th played.
246192,7.0,Kent,Not a bad engine building game.  Would definitely play again.  The marble dispensing apparatus is a bit gimmicky - a bit overproduced.  I'm sure there would be a way to produce it so that it wasn't so big and consume less space.
246192,7.0,kentrisk,Nice family game.  Pretty easy to teach.  Very little player interaction.
246192,7.0,Kether1983,"Jópofa, könnyed, kombózgatós játék. A mai trendet követve rettenetesen overproduced, no de ez van. Ez igazából csak az ára miatt ciki, mert amúgy egy jó kis családi társas. Az újrajátszhatóságában azért nem vagyok biztos. Persze, sok kártya van, sok kombólánc jöhet össze, mindig mások, de azért alapvetően mindig ugyanaz történik."
246192,6.0,Kevin_Whitmore,"Snowball effects.  Lots of planning, with lots of randomness and also player chaos.  I will play again, but control gamers will find this frustrating.  Tended to drag as we went on."
246192,8.0,keypix,ดวงดีพอจะเล่นเกมนี้ให้ได้perfect turnทุกตาไหมล่ะ? ถ้าไม่ก็ซวยหน่อยที่มึงจะต้องเสียเวลา1-2เทิร์นฟรีบ่อยๆทุกครั้งที่เล่น
246192,7.25,Kghetto,"If you take Splendor, and Potion Explosion and melted them together you get Gizmos. Fun little engine building game with clever mechanics using the marbles. One gripe is that once someone gets a good engine going there is absolutely no way to catch up.   Still it is great for what it does.  "
246192,8.3,killertwinsfan,Very under-rated engine builder. You can really get going once you get your cards all working together. Some of the interections might confuse newer players. Game could maybe use a tweak on following the flow of your engine
246192,7.5,Kisun,"14.01.2019 Kulki w podajniku. Zbieranie zestawów kulek dzięki którym kupuje się karty, które dają nowe kulki, punkty itp. Przyjemna, lekka, proste zasady a i kombinowania troszkę jest. 17.05.2021 - tak, kombinowania jest więcej niż w Splendorze."
246192,8.25,Klausi300,8.25
246192,8.0,knewaccount1,"Gizmos is an excellent engine builder that works great with a group of 3-4 players. The cards used to upgrade your engine feels very much like a 'rogue-like' indie game. This I believe is the most entertaining aspect of the game. Seeing the cards that have been dealt and making the best of it to try and win.  Although there is a clear win condition, winning or losing is not really the point of the game. You can have fun regardless of winning or losing. The fun comes form building as an efficient of a machine as possible. Build variety adds to the replayability. Combine build variety with random cards and you have a game that is always different each time you play. Hence the rogue-like comparison."
246192,8.0,koriakin,"Fast, simple, engaging! Prefer 2-3 over 4 players - since in 4p game cards switch to fast for my taste and you wait for your turn a little too long(depends on group I guess). Rating went down from 9 -> 8 after initial delight."
246192,7.5,Koryes,-Enfundado o no necesita fundas
246192,8.0,KotieRW,A very nice step-up from Splendor. I think however there might be room in my collection for both.
246192,8.25,KOZ_12,2019 SS gift. Thank you Santa
246192,7.0,kpyam2000,"Good family game. Easy to teach and play, and getting those terrific combos can be fun."
246192,8.0,Kringle,Nice entry+ game. Nice tactile components. A fun little engine builder that doesn't take too long to crank out a game.
246192,7.2,krit1789,"Marble gimmick, tableau building, and chain reactions. More complex than Splendor."
246192,6.0,KRWoods1,"A simple concept well-executed.  However, this game has my least favorite feature - constant counting.  You are constantly counting how many cards each person has in order to see if the game is close to ending.  This ruins a good deal of the fun, unfortunately."
246192,8.0,KubaP,A very fun opportunity game of combo crafting and tableau building.
246192,6.1,kvidhani,Combo chaining is fun!  However there are several problems in the new edition:  1. Marbles get stuck easily 2. Insert is atrocious  3. Game gets repetitive quickly  4. Marble luck is frustrating   If someone offered I would play but as it stands this can be safely avoided. Much better combo/engine builders out there even at this weight.
246192,8.0,kyokorebit,"Simple & addictive. Love it!  The design is so clean, both in mechanic and presentation. I would love to have bigger & thicker cards though."
246192,7.0,LaLunateca,En La Lunateca
246192,6.0,LannisterCrimson,Bling Status ✗  Expansions: - Promos: -  Special Edition: - Upgraded Components: - 
246192,5.5,Lapka32,"Beginning your engine is fun. if you specialise, one or two actions become completely broken"
246192,5.5,Lapsus,"I was expecting more.  The box looks great, the marble dispenser was intriguing and I love Walker-Harding.  But Gizmos is ultimately a simple tableau & engine building a la splendor with unattractive visuals & dry gameplay.  There's a significant luck component with the choices being entirely tactical and almost no strategy.  The marble gimmick is cute but ultimately unnecessary.  There's lots of 'mechanics' and iconography with make play slightly more complex than splendor for no real benefit, and I'm not a fan of splendor (which I think is that game that plays itself).  Anyway, I love Walker-Harding but this one falls flat."
246192,6.0,Larixes,Biuro
246192,7.0,larryjrice,FIRST IMPRESSION:  Enjoy this one although there can be overpowered combos if the players allow them to occur - or at least that was one experience. Plays very quickly and you do want to focus pretty quickly if possible for maximum chain reaction benefits.
246192,6.5,Lawster,"A good puzzle game to set up combos and get your engine running. The plastic marbles are nice. I like the bubbles inside to give the marbles visual texture. The theme is meh though. Feels like I'm back in grad school with all of the ""filing"" and ""research"" going on. A better theme and artwork would have upped my rating. Iconography is good on the cards, although the attempt at using color blind symbology is a waste and confusing for new players since the marbles don't have the same symbols on them."
246192,8.0,leagle89,"1st edition, with cardboard dispenser"
246192,5.5,Lecaro,"In ""Gizmos"" erfinden wir recht sinnlose Maschinen, die wiederum Maschinenteile herstellen für weitere sinnlose Maschinen, um so eine Maschinerie aufzubauen, die zum Sieg führt...  Wer an der Reihe ist, wählt eine aus vier Aktionen: 1. Speichern: Einen Gizmos, also eine Maschine (Spielkarte) aus der zentralen Auslage wählen und in den eigenen Speicherbereich legen. 2. Sammeln: Eine aus sechs zur Verfügung stehenden Energiemurmel - das Baumaterial des Spiels -  herausnehmen und im eigenen Vorrat lagern. 3. Bauen: Einen Gizmos aus der mittleren Auslage oder dem eigenen Speicher in einen Slot des eigenen Tableaus bauen, um damit Fähigkeiten zu verstärken: Mehr Murmeln und Karten lagern, Murmelfarben tauschen für einen vereinfachten Bau, beim Ausführen einer Aktion verschiedene Bonies erhalten, etc. 4. Forschen: Gizmos Karten von einem Stapel ziehen und eine davon speichern oder bauen. Nachdem ein Spieler eine bestimmte Anzahl Karten in der eigenen Auslage hat, endet das Spiel und Punkte werden gezählt. Je teurer die Gizmos' waren, desto mehr Punkte bringen sie. Wer die meisten Punkte sammeln konnte, gewinnt.  Ich konnte ""Gizmos"" auf der SpielDoch Messe testen und es konnte mich überhaupt nicht überzeugen. Ressourcen sammeln, damit Maschinen bauen und wieder von vorne. Nachdem ich zu einer weiteren, und diesmal vollständigen Partie überredet wurde, kann ich nun etwas besser den Spielreiz verstehen, den dieses Spiel bietet. Um den Sinn zu verstehen, ist eine geschickte Auswahl an Maschinenkarten nötig, um damit die beste Synergie aus dem Gesamtkonstrukt herauszuholen. Nehme ich einfach irgendetwas - was ich mir gerade leisten kann - wird das kaum zu einem schnellen Sieg führen. Als sehr wichtig empfand ich die Flexibilität der Murmelfarben. Bin ich erst einmal unabhängig davon, baue ich eine Karte nach der Nächsten. Welche das sind, ist dann völlig egal. Hauptsache Punkte! Am Ende bleibt das Spiel auf sehr niedrigem Niveau. Obwohl die Fähigkeiten immer mächtiger werden, macht man doch jede Runde dasselbe. Das finde ich langweilig und doch könnte man mich vielleicht zu einer weiteren Partie überreden, wenn es keine bessere Alternative geben sollte."
246192,7.5,Leftyrea,"I wish this game was longer. Definitely house ruled a 3 card draft on level 1 gizmos. We end up with 3 keep 2 and discard the other. So technically we start with 3 including the original start gizmo. Then we play to 25 gizmos. The chain effect is the best part, so we enhanced what we love most. But the game is great as it is."
246192,8.0,legolasegb,"I really enjoy Gizmos. I like the randomness of the top-tier Gizmos. The game has a random element with the card flips, but gives you a lot of options to work around that. It's not very heavy, but you have to out synergize your opponents, so it does take some thought. A great filler game!"
246192,8.0,Legomancer,Adorable game of cute li'l marbles and engine building. Extremely cool and a lot of fun.
246192,7.7,Lekar86,De Javi (San Valen)
246192,4.0,leoleez,"Need to try again, but the game play is pretty boring. Marbles are really gimmicky"
246192,7.0,leolu1901,"An entry-level engine buidling game with really short game time and fancy components. It's satisfying, even exciting to see my engine working, no matter how simple it is. My wife liked it so much for a period that we have played 50+ games, which made it great value compared with other less often played games. Wiredly, the randomness and lack of interaction helps its replayability as we each try to break our own record(mine is 74 at the present).  However, my approach to the game really hasn't changed for some time, which is, in my opinion, a very big problem. "
246192,8.0,Leon121,2-4
246192,4.0,lewix,"처음 설명 들었을 때는 복잡했지만 막상 하다보니 그렇게까지 어렵지 않은 게임이다.  간단하게 즐길 수 있는 셋 콜렉션 게임인데, 다소 기호 등으로 복잡하다."
246192,7.0,Lil Red Head,"December 2019, Location = NL. Picked up at BGGCON 2018."
246192,7.5,Limmo_JR,Bought
246192,7.5,Littleleo5,Gift 
246192,7.5,Lividentity,+ Extra Credits Promo + Lost Designs Promo
246192,4.0,lockfade,Theme/Immersion: 0 Cost vs Quality: 1 Ease of Use: 1 Enjoyable: 1 Teachable: 1
246192,7.5,logopolys,"[microbadge=5]  This was pitched to me as ""good Splendor"" and I see the comparison.  Instead of collecting permanent currency like in Splendor, you collect increasingly synergistic abilities.  The game ending feels forced, but it's a more clever game than it looks when you initially see the gumball machine."
246192,9.5,lolinterwebs,"Simple, clean engine building distilled to its core.  By the end of the game you can make some crazy efficient engines with multiple routes to victory.  Easy to teach and to get to the table, I'd highly recommend this for anyone's collection."
246192,8.0,Lone Ranger,Hard to keep track of everything but a fun game.
246192,5.0,Lord Heisemberg,"C'est une sorte de Splendor en plus compliqué (et ce n'est pas un compliment). Ça tourne bien, mais c'est trop long pour ce que c'est.  De plus, l'édition n'est pas très bonne :   - le distributeur à billes laisse trop souvent échapper des billes par le dessous ;  - l'iconographie des cartes est mal pensée car bien trop surchargée (trop d'éléments sont redondants et nuisent à la lisibilité) ;  Bref, je m'attendais à mieux de l'auteur de l'excellent Barenpark."
246192,9.0,Lord McMatty,"Played 2-player games with the wife. It's a hit!  A fun quick little engine builder game.  We consider it like a cross between Splendor (or Century: Spice Road) and Space Base (or Machi Koro).  In her words: ""it was so easy to learn!"""
246192,7.0,Lord Silver,Good engine builder game with the reminder or gnomes building items for their workshop. Enjoyed the theme.
246192,7.0,LordBalder,"Pretty components are a bit of a gimmick, but the game is very fun, fast and simple! Engine builder with drafting and marbles! Recommended :)"
246192,9.0,lordessofchaos,This is a simple game with infinite replay value. I always feel like the game ends too quickly though.
246192,9.0,lordvoldemort,Engine builder where you use marbles and gizmos to generate points.  There several marble colors that you can use to put into gizmos that give you other color marbles or more stuff.  I game is pretty fun and easy to learn.   I like this and Fantastic Factoires.  
246192,7.0,lowkeyloki,Very pure engine building with nothing extra and little player interaction. However since it was so pure it was very fun anyway. Good entry game to engine builders.
246192,7.0,LucaCiglione,Only problems is that you have to play sometime before have a real known of all mechanism that permits you to do combos.
246192,7.0,Luds,"([url=amazon.ca]amazon.ca[/url], 2018-12-14)  Gizmos is a nice simple tableau builder with a nice energy dispencer that will please family crowds whi that play a bit more advanced games. It's quite simple and easy to learn."
246192,6.0,luija,1
246192,8.1,LuisGomez,[Unsleeved]
246192,9.0,Luke23007,Short/quick engine builder.  its a better version of splendor.  really fun every time!
246192,7.0,lukulli,"In diesem verrückt-genialen Spiel sammeln die Spieler farbige Energiekugeln aus dem Energiespender, um die spektakulärsten Gizmos zu bauen (Normalos würden sie „Erfindungen“ nennen). Durch die Aktionen ""Speichern, Sammeln, Bauen und Forschen"" füllt ihr eure Labors mit immer mehr verrückten Erfindungen. Wer seine Gizmos am cleversten kombiniert und mit verzwickten Kettenreaktionen die meisten Siegpunkte generiert, wird den 1. Platz ergattern."
246192,8.0,Luxh,"I love engine builders and this is no exception. But I have too many of them, so up for trade."
246192,8.0,lyndathompson1,"This is a very Good game!  I always enjoy playing this game, although I like it more than other folks do.  I enjoy the ""marbles"" gimmick of this game.  Great group game.  :)"
246192,8.0,m0mentum,Snowball-y Splendor with combo-creating abilities. 'Research' is a much improved 'blind reserve' from Splendor.
246192,7.25,mackgee,Sleeved
246192,8.0,mac_s_1,Excellent engine-builder. This game totally killed Splendor for me.
246192,6.0,MAddMAnn,Felt like a lot of waiting around given that the game should feel like these crazy machines are running away with everything. The turns take longer as the game goes on rather than becoming crazier and more frantic.
246192,8.5,MadeByhMan,Definitely a splendor killer. The engine building is so much more satisfying than the tableau building in splendor.
246192,8.5,MadQueenLudwig,2021
246192,7.0,mafh,"Similar in some ways to Splendor, but slower and somehow less fun.  The marbles are gimmicky."
246192,8.0,Mageant,very fast engine builder with lots of chain reactions!
246192,9.0,Maggiemay6,1.94 Card drafting
246192,8.0,magicalkat1,Min. Player - 2 Max Player - 4 Best Player - 3
246192,8.5,magnomozer,Excelente mecânica de combos. O jogo é rápido e cresce exponencialmente. Funciona bem com qualquer quantidade de jogadores. Tem interação com outros jogadores quase nula.
246192,7.0,Maitreya,"Undecided on how I really feel about Gizmos.  I'm a bit of a sucker for engine building games so I was naturally drawn to this game.  These type of games always 'feel' fun to play due to their simple, addictive game play.  However, is there any real substance to this game?  After 2 plays, I'm not sure there is.  It was fun due to the rush you get from growing stronger as you play, but does it do anything significant enough to be worth owning?  At first glance, the abilities you could gain didn't appear to be that interesting and tended to be fairly repetitive.    I'll likely obtain a copy, at some point, but won't be rushing out to buy it."
246192,7.0,MajaiMati,Przyjemna i ładnie wykonana gra. Trochę skomplikowana. Dla całej rodziny.
246192,9.0,MAJBrown22,Very nice engine builder with one of the coolest components in the hobby. Grabbing and collecting marbles is super fun and pulls in new gamers. Easy enough to understand for those new to the hobby and also deep enough for experienced gamers to enjoy.
246192,7.07,makswiej,Pyrkon 2019
246192,7.5,Malbo56,"Gutes Spiel, besser und einsteigerfreundlicher als Potion Explotion, aber einfach nicht so elegant wie Splendor."
246192,7.2,Malikopi,Andrew
246192,8.0,mantooth012,A fun engine building game that has some nice looking elements. A fair amount of iconography but once you understand them the game flows well.
246192,10.0,Marcio8125,Muito bom
246192,7.5,marcos111,2019: 2 
246192,8.0,marioaguila,"9 enero 2021: Tras 37 partidas, debe subir de nivel. Nota 8 BGG. Es motivante sacar el juego a mesa, por la rapidez e inteligentes decisiones. Factor suerte soportable. Motor de cartas, puro y simple. January 9, 2021: After 37 games, I must level up. Ranking: 8 BGG. It is motivating to bring the game to the table, due to the speed and intelligent decisions. Bearable luck factor. Card engine, pure and simple."
246192,8.0,Mark Smith,Engine-building boiled down to its essence.  Works well at any count.  2 experienced players can knock out 3-4 games in about an hour!
246192,7.5,Markmasta,In many ways a better version of Splendor. I also like that the marbles are not just a gimmick but a better device to show order than cards. Your tableau can become a bit overwhelming and it is hard to really strategize on what cards to pick. 
246192,7.0,markmist,"At first this is a bit difficult to learn as there are A LOT of icons and it is a bit counter intuitive how they work, but once you get an engine going this is a fun game.  The marble contraption is fun and adds a wow factor to the physical presentation.  If the icons were improved or if there was more text to decipher them, I would bump the rating a full point.  2nd play - was ok, cards already starting to seem a bit samey.  Could use an expansion.  I realize I don't really care for the artwork. Lowered .5."
246192,8.5,Marnak,My favorite game of 2018!  I love the ratio of strategic and tactical decision-making vs. time to set up and finish the game.
246192,10.0,Marnama,Amazon 27£ This one is great. Hits the table quite often.
246192,8.0,maross,8500 2018nov
246192,9.0,MartenInfinite,Top shelf game! ^_^
246192,9.2,mastercheetah,"So far, this is my favorite engine building game.  That may change as I dive into more of games in this genre"
246192,10.0,Masterjace,"Outstanding, simple to learn and never starts board game arguments."
246192,4.0,master_tactician,"I think playing this after Wingspan just made it seem less novel. I'm not a massive Wingspan fanboy, I just find that game more beautiful and accessible for gamers to get into than this one. It is fairly similar."
246192,8.0,Matt62702,Really solid engine builder. The type I really enjoy.
246192,7.0,mattbagni,Nice theme and very good components. I also enjoy the playing time of ~40mins.
246192,6.5,MattDavisFLA,"Splendor'ish engine building (despite the look, it is not Potion Explosion related). I would rather play Splendor."
246192,9.0,mattrad69,"I tried this game at Gencon 2018 and found it very fun.  The different ""programs"" create a cascading affect that can be pretty funny.  o"
246192,8.0,Matttinn88,Solid engine builder similar to century and splendor
246192,6.0,Matyek92,"I really enjoyed my first game of Gizmos. Mechanism building is one of the mechanisms(...) I enjoy the most. However, the pace of the game is really quick, and almost all of the cards/tactics turned up during one game, which makes me wonder about the longevity of it. This is the reason I gave it a 6 instead of a higher number representing my actual enjoyment of the game."
246192,9.0,mcnei7227s,"Instructions are not very clear. I recommend watching a YouTube video to understand the game dynamics. Although it says for 14 year olds, my 5year old picked this up after a few turns!!"
246192,9.0,Mcon,Excellent mix of engine building mechanics with marbles.  Marbles are fun!
246192,8.0,McSchwifty,Great game that I can easily teach new players and scratch the itch I get when wanting to play Scythe. Not as deep as Scythe and I hope it gets an expansion but I have had much success with many people playing this game.
246192,8.0,MCuki,CA
246192,10.0,mdellis77,A22
246192,7.5,MeepleShanelle,7
246192,10.0,MeepleSolutions,"good intro game, under 60 minutes -engine building, set collection"
246192,8.0,MeeplingAround,Gizmos is an engine building game where you gather parts to build the most magnificent piece of machinery for the Great Science Fair!
246192,8.0,Mend,"Very fun to build your ""machine"", like a more fun version of Splendor"
246192,8.0,metelo,"Engine building at its purest. Quick, and interesting combos to assemble."
246192,7.0,Michiel,"This is a nice smooth playing engine builder. Better with more variation than Splendor, but still very accessible."
246192,7.0,MichielTummers,"Although it was very chaotic , it is also very easy to play and it doesnt last long. I think its best with 2 or 3 players at max though :)"
246192,7.9,Michilele,"Rulebook has wrong language, CMON didnt answer mails - very bad company - dont support them"
246192,9.0,Micker,I personally love Gizmos as a simple yet elegant engine builder. I also quite like the tactility of drawing marbles from the container. 
246192,8.25,mictratrejax,40-50 min 2-4 (3) 1.99 $31.52 w/15%c Barnes & Noble 9/11/19
246192,7.5,Migmeister,"Nice entry level game  into the engine building genre. I'm making my girlfriend discover different game and she loved that experience. She moving slowly, but surely, towards more complex game. Light games will soon be a memory."
246192,10.0,mihaha,Zadel na CMON virtual expo nagradni igri :)
246192,8.0,Mike2316, Excellent engine builder
246192,7.0,MikeBwithoutadot,Fun game. Feels like Splendor with a hint of Race for the Galaxy combo building. Would buy it if found cheap.
246192,9.0,Milenotis,"The engine building is so much fun...the game ends and you really just want a couple more turns to see your optimized machine run.  I play this a ton with my family, as well as, my school game club."
246192,7.0,Mind4u2c,Fires Splendor for me and Century Spice Road as well. The combos are fun and the game doesn't overstay it's welcome.
246192,6.0,mintochris,"Combo builder that has loads of rules restricting how many combos are allowed. Perfectly fine, but so abstract that it's harder to explain. Wouldn't pick again."
246192,7.5,mishi,Se queda
246192,9.0,misskitten,"Very satisfying engine builder, has a great ramp up effect from very simple beginnings. Actions eventually get some really cool chain reactions all over the place, the toy factor with the marbles and the dispenser is very satisfying."
246192,7.0,Mivafragrance,FR
246192,7.0,mjk1108,A beginner's engine builder. Something I might pull out with my casual friends who would probably find 51st State too overwhelming. The marble thing is just a gimmick but it is a nice tactile element.
246192,8.3,mmculber,"This is the definition of an ""engine builder""!  Great game and use of marbles is fun.  You can build some really great combos.  "
246192,7.0,mnemonicuz,A nice and simple engine building game. The engine building aspects of it works really well. The gameplay is simple and solid. More cards and functionality would be amazing though. It needs more variation to avoid the same patterns in each game.
246192,9.0,Mobius_V,Me gusto mucho el engine build del juego
246192,5.0,mOCHU035,"At the same time, more fun and more un-fun than Splendor."
246192,6.0,Molotail,I enjoyed it. But i don't know if i'll still recall this game in a few years.
246192,7.0,Moonglaive,"""Review"" in blog: Personal Views Of (Insert Game Title)."
246192,5.0,moramis,An okay engine builder with a gimmick.
246192,7.0,morteigan,"Wow, this game is simple, accessible and fun.  The perfect game to initiate people to the engine building style.  I think I like this one better than wingspan, but will have to play both again to be sure.  As of now this game is one that I will always play if asked."
246192,7.0,MortisDarkblight,I find this game to be a great way to introduce newer gamers to engine builders and it's got an interesting enough game design to keep me from hating it.
246192,7.0,Mosher,Yes the marbles are a gimmick but it works well.  My family enjoys this one as it isn't too long and can be fun to get some great combos built.
246192,7.0,Mozzik,"A nifty little engine building game with fun components (read: Marbles).  It's simple to teach and play.  I do have a slight concern about the replayability of the game as many of the abilities seem derivative of each other (one for each color, slight variances of the same abilities etc)."
246192,6.0,Mr Strange,Play with 2-4
246192,8.0,mrundbaken,"I really enjoy this game!  I feel like you can play with different strategies each time to mix things up.   Downside:  Wish they had played more into the actual creations.  The illustrations are so cute and when I purchased the game I actually thought we'd be ""making"" something"
246192,7.1,MrWhitmer23,Traded for Heul Doch and Kindgomino Duel
246192,9.0,MsDinosaur,Kallax shelves. Normal size game box.
246192,6.0,muakasan,"Marbles were a little extra. Pretty fun, but I felt kind of lost playing."
246192,8.5,murzim,entry-level engine-building game from one of my favorite designers - very fast and nice combos to be made
246192,4.0,musicalanarchy,"Has this big contraption which is super enticing, and then you find out it's super unnecessary. I'd rather play potion explosion."
246192,8.0,MusingCharlie,"Amazon  Received December 25, 2020"
246192,8.0,Nabla_1981,2021-05-08
246192,8.0,nacrol_69,un jugo muy entretenido y de combos
246192,8.0,NagyDagy,"A legjobb tisztán engine building, amit ismerek. Nagyon egyszerű, de mégis olyan klassz kombókat lehet összehozni, hogy az mindenkit jó érzéssel tölt el. A kombózás ellenére pörgős, nem kell perceket várnom, amíg a másik köre véget ér. Egy apróbb hátránya talán a témája és a grafikai megvalósítása, bár legalább funkcionális. Hezitálok, de nem biztos, hogy felfér a polcomra a Splendor és Potion Explosion mellé, az itthoni csapatot ismerve. "
246192,9.0,Napattack,"2.02 2-4 Best at 3 56f 330 50 (1,050) #15"
246192,8.0,narcher007,Very enjoyable engine-builder
246192,8.12,Nashgoth,2018 aout
246192,8.0,NaughtyHuggles,Jen likes 4
246192,6.2,Neale2006,Euro cube pusher with marbles. Splendor does the same thing in a smoother way.
246192,7.0,neatbender,"Very similar to Splendor, yet a bit more clumsy, but with a welcome addition of ""research"" which allows you to have an action while the cards are not on the board."
246192,8.0,neflight86,"Snappy engine builder where you are using your engine almost constantly as you build it. Symbols look more complex than they are. Entertaining and plays quickly, but some turns like research can drag when multiple upgrades fire off in succession and trigger other upgrades."
246192,9.0,Negruravidal,Really funny game. Easy to play but hard to master!
246192,8.0,Neo_1,"Liked my 1 play, and although I would be happy to play the game again, I don't care to own it."
246192,7.5,nifdgad,First Impression
246192,8.3,Nimba,Gametactics: 9 Theme and looks: 8 (almost no theme but it didn't bother me)  Makes me smile: 9
246192,8.0,Niramas,Pris: 150kr
246192,8.0,Normandy,Marbles are gimmick-y. Wish them to be glass instead of plastic. The little boards that cards are placed underneath are a bit flimsy too. Play
246192,6.8,notacceptable406,Won from DGM drawing.
246192,8.0,NowOrNever88,"First play. Tied 15 cards and VP with another then he had more energy cubes so he won but came second in a 4p in about an hour. Smidge disappointing. The energy row was all black a while which seemed just a smidge chance/random based as did drawing for Research actions. Had a very tiny smidge of trouble telling red and yellow when light came on it but mostly could tell the colors 99% fine. Seemed decent in planning and engine building but I'dve preferred less randomness (ex in Splendor always having the gems available). The iconography took some getting used to but was fine, and the different engines and actions were understandable and mostly fine but mainly the lack of planning of what was available to build and what gems I could pick hurt the experience a smidge. Theme is better than Wingspan birds but honestly didn't pay much attention to art and such, and he marbles seem a pain for getting lost or accidentally rolling around too. Played with 1st edition marble cardboard so they got stuck a smidge. Imo this should've been a simpler card game instead of the gimmick. Would've preferred more control in the card turnout and less of the random marbles or effects like 'pick random ? Marble blindly' but was still semi decent engine builder. 6/10  Played twice more at 3 player in about one hour per play. Kinda annoying to plan but did win twice at 30-40 pts range and can see a lot of different viable strategy plus the icons became more accustomed with plays and randomness of row was better mitigated with more picks or card synergy. Overall a better impression but compared to Splendor or Century Golem, I'm not sure I actually like this more. There's certainly more to think of and consider and was enjoyable, but there's no strong pull back and the feel of the engine building didn't actually feel more satisfying per se than Splendor or Century already. And Century itself was still just more ""fun"" imo. Though I do like this same with Splendor ish. One wish was the marble dispenser wasn't as tall to block vision and honestly wouldn't have minded just cards to condense the game a lot instead of marbles. But still a pretty decent engine building game. 7/10 now and wouldn't mind playing more but not craving to.  Plays: 6+ good and solid engine builder that's harder to master than Splendor and I think tighter too. Still annoyed at marbles but pretty good gateway+ game ish imo, bumping up score 8/10  edit also was thinking of the marbles and how they could be cards or cubes. Yes, that's true and it was like so during playtesting apparently. But someone pointed out the tactile feel of marbles, which I agree with plus the novelty of a dispenser. This also means no shuffling a deck of cards with a discard pile, and no need to pull cubes/cards out and slide them down like in other games (ex in Century you buy a card and slide others down - not a big deal of course but a marble dispenser actually does save that minor trouble). Sometimes the view can be obstructed which isn't good, but its fun and cute for the novelty, esp to people new to it, and a marble representing energy is fine. So I think I don't mind the marbles as much now. Still, a small portable version would've been fine too I think, but I disgress. Great fun engine builder, and I like its purity more than Wingspan too, and I don't actually think it has less depth honestly."
246192,8.1,nuis,l05
246192,10.0,nukebear,Great game... good balance of skill vs luck.
246192,7.0,number_eight,Great gateway engine-builder.
246192,6.8,nvidia3dfx,• Strategy game (lightweight) • Card-driven + [COLOR=#0066CC]Engine-building[/COLOR] • Satisfying combo-engine game • Decent theme • Goodcomponents • Decent artwork • Replayability: Low~Medium • best 3 p
246192,6.3,nyfilmfest,"Similar to Splendor, but less attractive and not as beautifully streamlined... Still, it's fun to kick the wheels of the various engines that you can create here. The marbles are a plus."
246192,6.0,Nyth,M
246192,7.6,o08neo,"+Easy to teach, action is clear +Gameplay is simple but thinky +Gorgeous marble component  ~Level3 Project hard to obtain ~Medium Replayability   -Easy to AP Prone  -Some player might make engine run faster than other due to luck of project+draw and trigger winner condition before the other can do anything -Continue from the above once one player run ahead no way for other to stop him for the win  Overall: A good light engine building game that prefer to play on 3-4P but beware of anti-climatic ending"
246192,6.0,OasisFlyer,"Not terrible but I generally love this type of puzzly engine builder. Wasn't impressed with the low number of satisfying chain reactions I was able to get though. My enjoyment of this game depends on what cards come out, which reminds me of why I didn't always like Spice Road."
246192,7.0,oatmeal1201,"Played once at Dice Tower Con 2018. This is like Splendor with crazy combos. This is not like potion explosion.   Basic gameplay is take marbles from the track and use them to build cards. Once you have your engine down, doing an action or playing a card can trigger another action, which can trigger another action, which could potentially...well, you get the idea. From what I remember, the game ends when 16 cards are built.   There are also three rows of cards which reminded me of Splendor. The easy to build, medium, and hard to build. You can also take and reserve cards.   Only played once but needs more plays to see what kind of cards are out there."
246192,7.6,oblongtwo,2-4 players
246192,7.0,ObzidiaN,Played at Essen.   Engine building galore with good looking parts :) Can get a bit overwhelming with everything going on imo.   
246192,7.0,Octopusmountain,I like this for a lighter engine builder - good for a weeknight game.
246192,7.0,OdysseusX,Weight: 1.88 / 5
246192,7.0,ofdiceandmen,Engine building game.  Easy to learn and quick to play.  
246192,7.0,Official Avem,"Fun, tactile game. Love the use of marbles as a resource because it sets it apart from other games. My major issue with Gizmos is that the cards which award VPs for building certain colours, combined with cards that allow you to take pick actions for building certain colours create a strategy that I have found to be too reliable. I find myself having to choose between making a fun engine which may not do well, or building the above strategy which will almost always win but is getting dull now."
